"los.4w","Freq"
"58.1854166666667",1
"58.74375",1
"58.7548611111111",1
"58.7972222222222",1
"58.8798611111111",1
"58.9611111111111",1
"58.9909722222222",1
"59.4458333333333",1
"59.8986111111111",1
"59.9090277777778",1
"60.0763888888889",1
"60.7951388888889",1
"60.8020833333333",1
"60.8354166666667",1
"60.8409722222222",1
"60.8541666666667",1
"60.8958333333333",1
"60.9416666666667",1
"61.0409722222222",1
"61.0972222222222",1
"61.3708333333333",1
"61.4555555555556",1
"61.4736111111111",1
"62.2048611111111",1
"62.7020833333333",1
"62.8006944444444",1
"62.9090277777778",1
"62.9145833333333",1
"62.9631944444444",1
"63.0159722222222",1
"63.0319444444444",1
"63.0722222222222",1
"63.1958333333333",1
"63.3236111111111",1
"63.4444444444444",1
"63.4548611111111",1
"63.9138888888889",1
"64.1590277777778",1
"64.2555555555556",1
"64.29375",1
"64.8319444444444",1
"64.9069444444444",1
"64.93125",1
"64.9555555555555",1
"64.9652777777778",1
"65.2083333333333",1
"65.9972222222222",1
"66.8291666666667",1
"67.7027777777778",1
"67.7180555555556",1
"67.9444444444444",1
"67.9861111111111",1
"68.7381944444444",1
"68.9131944444444",1
"69.0784722222222",1
"69.8736111111111",1
"69.9791666666667",1
"70.0430555555556",1
"70.2069444444444",1
"70.2208333333333",1
"70.6368055555556",1
"70.8972222222222",1
"71.0798611111111",1
"72.0604166666667",1
"72.8194444444444",1
"72.8763888888889",1
"73.0458333333333",1
"73.0715277777778",1
"73.6083333333333",1
"73.8333333333333",1
"73.95625",1
"73.9833333333333",1
"74.5513888888889",1
"75.8305555555555",1
"75.8513888888889",1
"75.9145833333333",1
"75.9625",1
"75.9875",1
"76.0041666666667",1
"76.0909722222222",1
"76.8208333333333",1
"76.825",1
"77.0791666666667",1
"77.4958333333333",1
"77.5777777777778",1
"77.7965277777778",1
"77.8118055555556",1
"77.8319444444444",1
"77.9090277777778",1
"78.6666666666667",1
"78.89375",1
"80.4583333333333",1
"81.1673611111111",1
"81.9138888888889",1
"82.5847222222222",1
"82.8680555555556",1
"82.8729166666667",1
"83.0854166666667",1
"83.7486111111111",1
"83.8597222222222",1
"83.8777777777778",1
"83.9208333333333",1
"84.9840277777778",1
"84.9923611111111",1
"85.8604166666667",1
"85.9138888888889",1
"86.1208333333333",1
"86.9993055555556",1
"87.7590277777778",1
"88.0631944444444",1
"88.3819444444444",1
"88.4486111111111",1
"89.7597222222222",1
"90.8479166666667",1
"90.9354166666667",1
"90.9479166666667",1
"91.1944444444444",1
"91.3159722222222",1
"92.0555555555556",1
"93.9034722222222",1
"93.9465277777778",1
"94.675",1
"95.6895833333333",1
"96.875",1
"97.8638888888889",1
"98.125",1
"98.8506944444444",1
"98.8618055555555",1
"98.9173611111111",1
"99.8229166666667",1
"102.965972222222",1
"103.042361111111",1
"104.795833333333",1
"105.082638888889",1
"106.040277777778",1
"107.808333333333",1
"107.813194444444",1
"108.072222222222",1
"108.788888888889",1
"109.35625",1
"109.986111111111",1
"112.018055555556",1
"113.848611111111",1
"116.198611111111",1
"116.653472222222",1
"118.959722222222",1
"121.967361111111",1
"123.7625",1
"129.113194444444",1
"132.772916666667",1
"137.85625",1
"159.834027777778",1
"225.867361111111",1
